uhf_pk,category,name,original_name,source_epg_channel_id,source_country,target_xmltv_id,target_name,target_country,target_guide_sites,match_method,confidence,review,notes,logo_url
2091,Spain,ESP-CUATRO,ESP-CUATRO,,ES,ES:Cuatro.es,Cuatro,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com;tvprofil.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/2daaa-telechargement-1-.png
2106,Spain,ESP-Calle_13_Spain,ESP-Calle_13_Spain,,ES,,,,,unmapped,0.611,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/7ca9d-unnamed.jpg
2134,Spain,ESP-Canal+Toros,ESP-Canal+Toros,,ES,,,,,unmapped,0.545,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/8480a-d29a16fb-ad13-4a44-b9a0-767cbc1746d9_16-9-discover-aspect-ratio_default_0.jpg
2132,Spain,ESP-Canal+sur.a,ESP-Canal+sur.a,,ES,,,,,unmapped,0.692,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/e9dba-unnamed-3-.jpg
2133,Spain,ESP-Canal_ORBE,ESP-Canal_ORBE,,ES,,,,,unmapped,0.609,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/9cd60-unnamed-2-.jpg
2151,Spain,ESP-Caracol,ESP-Caracol,,ES,,,,,unmapped,0.483,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/4b551-telechargement-16-.png
2187,Spain,ESP-Classica,ESP-Classica,,ES,,,,,unmapped,0.571,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/15153-logo_classica_bandeau_noir.jpg
2163,Spain,ESP-Comedy Central,ESP-Comedy Central,,ES,ES:ComedyCentral.es,Comedy Central,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/1c572-comedy_central.jpg
2107,Spain,ESP-Cosmo,ESP-Cosmo,,ES,ES:COSMO.es,COSMO,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/d2b72-unnamed-1-.jpg
2146,Spain,ESP-DAZN 3,ESP-DAZN 3,,ES,,,,,unmapped,0.471,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/77c23-telechargement-16-.png
2129,Spain,ESP-DISNEY+,ESP-DISNEY+,,ES,,,,,unmapped,0.500,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/18d2e-disney-_logo.svg.png
2131,Spain,ESP-DISNEY_CHANNEL,ESP-DISNEY_CHANNEL,,ES,,,,,unmapped,0.649,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/9e451-disneychannelemea.svg.png
2130,Spain,ESP-DISNEY_JUNIOR,ESP-DISNEY_JUNIOR,,ES,ES:DisneyJunior.es,Disney Junior,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/4d5f5-disney_junior.svg.png
2096,Spain,ESP-DIVINITY,ESP-DIVINITY,,ES,ES:Divinity.es,Divinity,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/bf812-telechargement-8-.png
2150,Spain,ESP-DKISS,ESP-DKISS,,ES,ES:DKISS.es,DKISS,ES,orangetv.orange.es,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/7c17e-telechargement-16-.png
2179,Spain,ESP-DMAX,ESP-DMAX,,ES,ES:DMAX.es,DMAX,ES,orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/9b8a8-dmax_logo_16_05_2011.jpg
2147,Spain,ESP-Dazn 4,ESP-Dazn 4,,ES,,,,,unmapped,0.444,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/18de2-telechargement-16-.png
2124,Spain,ESP-Dazn Formula1,ESP-Dazn Formula1,,ES,,,,,unmapped,0.417,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/8f501-movistar_formula_1.svg.png
2108,Spain,ESP-Discovry_Chaneel,ESP-Discovry_Chaneel,,ES,,,,,unmapped,0.718,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/55237-512px-discovery_channel_-_logo_2019.svg.png
2097,Spain,ESP-ENERGY,ESP-ENERGY,,ES,ES:Energy.es,Energy,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/df9e2-energy.svg.png
2149,Spain,ESP-ETB 1,ESP-ETB 1,,ES,ES:ETB1.es,ETB 1,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com;tv.sfr.fr,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/857d4-telechargement-16-.png
2180,Spain,ESP-Euronews,ESP-Euronews,,ES,,,,,unmapped,0.545,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/a86a0-channels4_profile-1-.jpg
2175,Spain,ESP-Eurosport 1,ESP-Eurosport 1,,ES,,,,,unmapped,0.560,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/cc37c-eurosport_1_logo_2015.svg.png
2176,Spain,ESP-Eurosport 2,ESP-Eurosport 2,,ES,,,,,unmapped,0.560,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/acc35-eurosport_2_logo.jpg
2095,Spain,ESP-FDF,ESP-FDF,,ES,,,,,unmapped,0.471,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/780b3-fdf-512.png
2155,Spain,ESP-FUTBOL_HD,ESP-FUTBOL_HD,,ES,,,,,unmapped,0.444,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/50903-movistar_futbol.svg.png
2182,Spain,ESP-France 24,ESP-France 24,,ES,,,,,unmapped,0.500,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/c3e1d-1200px-logos_france24_rvb_2013.svg.png
2125,Spain,ESP-GOL_TV,ESP-GOL_TV,,ES,,,,,unmapped,0.588,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/271aa-logo.png
2148,Spain,ESP-HIT TV,ESP-HIT TV,,ES,,,,,unmapped,0.600,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/2dcee-telechargement-16-.png
2112,Spain,ESP-Historia,ESP-Historia,,ES,ES:Historia.es,Historia,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/0fec7-channels4_profile.jpg
2120,Spain,ESP-Hollywood,ESP-Hollywood,,ES,,,,,unmapped,0.714,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/410ca-canal_hollywood.png
2156,Spain,ESP-IBERALIA,ESP-IBERALIA,,ES,,,,,unmapped,0.522,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/a9edf-unnamed-1-.png
2094,Spain,ESP-La_Sexta_HD,ESP-La_Sexta_HD,,ES,ES:LaSexta.es,La Sexta,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/31bca-la_sexta_-a3m-.svg.png
2169,Spain,ESP-MEGA,ESP-MEGA,,ES,ES:Mega.es,Mega,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/db3bf-01_mega_logo.svg.png
2113,Spain,ESP-MTV,ESP-MTV,,ES,,,,,unmapped,0.600,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/89e6e-mtv5246.jpg
2185,Spain,ESP-Mezzo,ESP-Mezzo,,ES,,,,,unmapped,0.526,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/3cbaa-telechargement-3-.jpg
2186,Spain,ESP-Mezzo Live,ESP-Mezzo Live,,ES,,,,,unmapped,0.526,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/0bce7-arton7809.png
2115,Spain,ESP-Movistar  Estrenos 2,ESP-Movistar  Estrenos 2,,ES,,,,,unmapped,0.591,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/2e34d-1200px-movistar_cinedoc-roll.svg.png
2114,Spain,ESP-Movistar Accion,ESP-Movistar Accion,,ES,,,,,unmapped,0.600,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/6035c-movistar_accion.svg.png
2100,Spain,ESP-Movistar Cine Ñ,ESP-Movistar Cine Ñ,,ES,,,,,unmapped,0.600,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/39b5a-2560px-movistar_cine_espanol.svg.png
2116,Spain,ESP-Movistar Cocina,ESP-Movistar Cocina,,ES,,,,,unmapped,0.600,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/ef28a-images.png
2105,Spain,ESP-Movistar Comedia,ESP-Movistar Comedia,,ES,,,,,unmapped,0.585,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/be7cd-movistar_comedia.svg.png
2139,Spain,ESP-Movistar Decasa,ESP-Movistar Decasa,,ES,,,,,unmapped,0.650,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/e7f3e-telechargement-7-.png
2136,Spain,ESP-Movistar Deportes,ESP-Movistar Deportes,,ES,,,,,unmapped,0.667,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/e8235-2025px-movistar_deportes_1.svg.png
2099,Spain,ESP-Movistar Drama,ESP-Movistar Drama,,ES,,,,,unmapped,0.615,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/2e7ad-800px-movistar_drama.svg.png
2118,Spain,ESP-Movistar Estrenos,ESP-Movistar Estrenos,,ES,,,,,unmapped,0.619,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/c563e-movistar_estrenos.svg.png
2126,Spain,ESP-Movistar Golf,ESP-Movistar Golf,,ES,,,,,unmapped,0.684,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/0a72f-2560px-movistar_golf.svg.png
2171,Spain,ESP-Movistar LaLiga 1,ESP-Movistar LaLiga 1,,ES,ES:LaLigaTV.es,LaLiga TV,ES,orangetv.orange.es,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/c3282-movistar_laliga_1.png
2172,Spain,ESP-Movistar LaLiga 2,ESP-Movistar LaLiga 2,,ES,ES:LaLigaTV.es,LaLiga TV,ES,orangetv.orange.es,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/8f0bb-tv-station-movistar-laliga-2-1836.png
2173,Spain,ESP-Movistar LaLiga 3,ESP-Movistar LaLiga 3,,ES,ES:LaLigaTV.es,LaLiga TV,ES,orangetv.orange.es,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/422fc-movistar_laliga_3.png
2174,Spain,ESP-Movistar Liga de Campeones,ESP-Movistar Liga de Campeones,,ES,,,,,unmapped,0.583,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/e72be-800px-movistar_liga_de_campeones.svg.png
2098,Spain,ESP-Movistar Series,ESP-Movistar Series,,ES,,,,,unmapped,0.650,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/1ead6-telechargement-2-.png
2161,Spain,ESP-Movistar Series 2,ESP-Movistar Series 2,,ES,,,,,unmapped,0.619,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/6efd0-series_2_por_movistar_plus-_2022_logo.svg.png
2142,Spain,ESP-NICKELODEON,ESP-NICKELODEON,,ES,ES:Nickelodeon.es,Nickelodeon,ES,gatotv.com;meo.pt;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/906f0-nickelodeon_2023_logo_-alternative-.svg.png
2111,Spain,ESP-National_Geographic,ESP-National_Geographic,,ES,ES:NationalGeographic.es,National Geographic,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/7d1d2-national-geographic-logo.svg.png
2109,Spain,ESP-National_Geographic_Wild,ESP-National_Geographic_Wild,,ES,ES:NationalGeographicWild.es,National Geographic Wild,ES,orangetv.orange.es,fuzzy_name_high,0.923,ok,,https://cms123456.com/assets/uploads/files/064c2-national_geographic_wild_logo.svg.png
2166,Spain,ESP-Neox,ESP-Neox,,ES,ES:Neox.es,Neox,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/70a5c-telechargement-5-.png
2184,Spain,ESP-Nick JR,ESP-Nick JR,,ES,ES:NickJr.es,Nick Jr.,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/1d491-nick_jr._logo_2023.png
2168,Spain,ESP-Nova,ESP-Nova,,ES,ES:Nova.es,Nova,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/cbbcd-512x512bb.jpg
2157,Spain,ESP-ODISEA_HD,ESP-ODISEA_HD,,ES,ES:Odisea.es,Odisea,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/10492-telechargement-11-.png
2140,Spain,ESP-PANDA,ESP-PANDA,,ES,,,,,unmapped,0.533,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/2c6ab-telechargement-13-.png
2170,Spain,ESP-Paramount,ESP-Paramount,,ES,,,,,unmapped,0.552,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/a6ae2-paramount_network_logo.png
2122,Spain,ESP-Real_Madrid,ESP-Real_Madrid,,ES,ES:RealMadridTV.es,Real Madrid TV,ES,chaines-tv.orange.fr;epg.iptvx.one;gatotv.com;i.mjh.nz;orangetv.orange.es;pluto.tv;programacion-tv.elpais.com;tv.sfr.fr;xumo.tv,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/cebee-real-madrid-tv-free-800x450.jpg
2181,Spain,ESP-Russia Today,ESP-Russia Today,,ES,,,,,unmapped,0.462,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/0b96d-russia-today-logo.svg.png
2121,Spain,ESP-SUNDANCE_TV,ESP-SUNDANCE_TV,,ES,ES:SundanceTV.es,Sundance TV,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/67cd7-telechargement-10-.png
2110,Spain,ESP-SYFY_HD,ESP-SYFY_HD,,ES,ES:Syfy.es,Syfy,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/b6d2f-unnamed.png
2165,Spain,ESP-Star Life,ESP-Star Life,,ES,,,,,unmapped,0.529,unmapped,no reliable match in target-country guide channel set,
2119,Spain,ESP-TCM,ESP-TCM,,ES,,,,,unmapped,0.600,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/de6a4-tdc68_148c_0.jpg
2092,Spain,ESP-TELECINCOHD,ESP-TELECINCOHD,,ES,ES:Telecinco.es,Telecinco,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/b59bb-telecinco.svg.png
2162,Spain,ESP-TNT,ESP-TNT,,ES,,,,,unmapped,0.571,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/44128-tnt_-tv_channel-.svg.png
2190,Spain,ESP-TV3,ESP-TV3,,ES,,,,,unmapped,0.714,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/33852-tv3.svg.png
2160,Spain,ESP-TV_Galicia,ESP-TV_Galicia,,ES,,,,,unmapped,0.625,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/d52e3-180px-television_de_galicia_logo.svg.png
2183,Spain,ESP-TeleSur,ESP-TeleSur,,ES,,,,,unmapped,0.571,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/733fa-unnamed-3-.png
2135,Spain,ESP-Teledeporte,ESP-Teledeporte,,ES,ES:Teledeporte.es,Teledeporte,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/aa652-150px-teledeporte.svg.png
2102,Spain,ESP-Telemundo,ESP-Telemundo,,ES,,,,,unmapped,0.545,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/5af15-telemundo_logo_2018.svg.png
2138,Spain,ESP-VH1,ESP-VH1,,ES,,,,,unmapped,0.500,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/610b8-telechargement-14-.png
2178,Spain,ESP-Viajar,ESP-Viajar,,ES,,,,,unmapped,0.476,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/59e76-telechargement-12-.png
2141,Spain,ESP-babyTV,ESP-babyTV,,ES,,,,,unmapped,0.471,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/c6e40-babytv.png
2085,Spain,ESP-À Punt TV,ESP-À Punt TV,,ES,ES:APunt.es,A Punt,ES,orangetv.orange.es,fuzzy_name_high,0.920,ok,,
2088,Spain,La 1,ESP-La_1,ES:La1.es,ES,ES:La1.es,La 1,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com;tv-programme.telecablesat.fr,source_epg_id_exact,1.000,ok,,https://i.ibb.co/MxJNPHsn/La-1.png
2089,Spain,La 2,ESP-La_2,ES:La2.es,ES,ES:La2.es,La 2,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com;tv-programme.telecablesat.fr,source_epg_id_exact,1.000,ok,,https://i.ibb.co/rfsr9PSh/La-2.png
2117,Spain,Movistar LaLiga,ESP-Movistar LaLiga,,ES,ES:LaLigaTV.es,LaLiga TV,ES,orangetv.orange.es,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/1828f-800px-movistar_laliga.svg.png
2087,Spain,Tele de porte,Tele de porte,,ES,ES:Teledeporte.es,Teledeporte,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_review,0.857,review,,
2086,Spain,Trece,Trece,,ES,ES:Trece.es,Trece,ES,orangetv.orange.es,fuzzy_name_high,1.000,ok,,
1707,UK,Channel 4,Channel 4,,UK,UK:Channel4.uk,Channel 4,UK,entertainment.ie;freeview.co.uk;mytelly.co.uk;player.ee.co.uk;sky.com;tv.blue.ch;tv24.co.uk;tvireland.ie,fuzzy_name_high,1.000,ok,,
1650,UK,UK- 5 Select ,UK- 5 Select ,,UK,UK:5SELECT.uk,5SELECT,UK,freeview.co.uk;mytelly.co.uk;player.ee.co.uk;sky.com;tv.blue.ch;tv24.co.uk;virgintvgo.virginmedia.com,fuzzy_name_high,0.933,ok,,https://cms123456.com/assets/uploads/files/16822-skytwo.png
1690,UK,UK-5 Star,UK-5 Star,,UK,UK:5STAR.uk,5STAR,UK,freeview.co.uk;mytelly.co.uk;player.ee.co.uk;sky.com;tv.blue.ch;virgintvgo.virginmedia.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/d4d05-fox_crime_global.png
1688,UK,UK-Animal Planet,UK-Animal Planet,,UK,UK:AnimalPlanet.uk,Animal Planet,UK,entertainment.ie;m.tv.sms.cz;mytelly.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/3c8a1-animal_planet_us_hd.png
1646,UK,UK-BBC 1,UK-BBC 1,,UK,,,,,unmapped,0.667,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/0c481-bbc_one_hd.png
1647,UK,UK-BBC 2,UK-BBC 2,,UK,,,,,unmapped,0.667,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/b9de6-bbc_two_uk_hd.png
1701,UK,UK-BBC 4,UK-BBC 4,,UK,,,,,unmapped,0.667,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/d31fb-200px-bbc_four.svg.png
1649,UK,UK-BBC Scotland,UK-BBC Scotland,,UK,UK:BBCScotland.uk,BBC Scotland,UK,freeview.co.uk;mytelly.co.uk;sky.com;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/7f6c4-200px-bbc_scotland_corporate_logo.svg.png
1648,UK,UK-BBC World News,UK-BBC World News,,UK,,,,,unmapped,0.727,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/1dfca-bbc_world_news_uk.png
1703,UK,UK-BOX NATION,UK-BOX NATION,,UK,,,,,unmapped,0.700,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/a796b-box-nation.jpg
1666,UK,UK-BT Sport 1,UK-BT Sport 1,,UK,,,,,unmapped,0.818,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/c5e64-bt_sport_uk_1_hd.png
1667,UK,UK-BT Sport 2,UK-BT Sport 2,,UK,,,,,unmapped,0.818,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/e5369-bt_sport_uk_2_hd.png
1668,UK,UK-BT Sport 3,UK-BT Sport 3,,UK,,,,,unmapped,0.818,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/cc585-bt_sport_uk_europe.png
1672,UK,UK-Baby TV,UK-Baby TV,,UK,UK:BabyTV.uk,BabyTV,UK,bein.com;digiturk.com.tr;dsmart.com.tr;m.tv.sms.cz;melita.com;meo.pt;meuguia.tv;mi.tv;mujtvprogram.cz;musor.tv;mytelly.co.uk;nostv.pt;pickx.be;programacion-tv.elpais.com;programetv.ro;programme-tv.net;programtv.onet.pl;reportv.com.ar;sky.com;startimestv.com;superguidatv.it;telenet.tv;turksatkablo.com.tr;tv.dir.bg;tv.mail.ru;tv2go.t-2.net;tvireland.ie;tvplus.com.tr;virgintvgo.virginmedia.com;vodafone.pt;web.magentatv.de;webtv.delta.nl;zap.co.ao;ziggogo.tv,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/4e46d-baby_tv_uk_hd.png
1673,UK,UK-Boomerang,UK-Boomerang,,UK,UK:Boomerang.uk,Boomerang,UK,entertainment.ie;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/109ab-boomerang_global_hd.png
1675,UK,UK-CARTOON NETWORK,UK-CARTOON NETWORK,,UK,UK:CartoonNetwork.uk,Cartoon Network,UK,entertainment.ie;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,
1699,UK,UK-CBBC,UK-CBBC,,UK,UK:CBBC.uk,CBBC,UK,entertainment.ie;freeview.co.uk;m.tv.sms.cz;mytelly.co.uk;player.ee.co.uk;sky.com;tv.blue.ch;tv24.co.uk;tvireland.ie;virgintvgo.virginmedia.com;webtv.delta.nl,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/817bc-cbbc_2016_logo.svg.png
1691,UK,UK-CBS Justice,UK-CBS Justice,,UK,,,,,unmapped,0.500,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/ddd90-cbs_action.png
1704,UK,UK-COMEDY EXTRA,UK-COMEDY EXTRA,,UK,UK:ComedyCentral.uk,Comedy Central,UK,entertainment.ie;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_review,0.846,review,,
1674,UK,UK-Cartoonito,UK-Cartoonito,,UK,UK:Cartoonito.uk,Cartoonito,UK,dsmart.com.tr;mytelly.co.uk;pickx.be;player.ee.co.uk;sky.com;tvireland.ie;tvplus.com.tr;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/47a77-cartoonito_us.png
1705,UK,UK-Channel 5,UK-Channel 5,,UK,UK:Channel5.uk,Channel 5,UK,entertainment.ie;freeview.co.uk;m.tv.sms.cz;mytelly.co.uk;player.ee.co.uk;sky.com;tv.blue.ch;tv24.co.uk;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/29192-channel_5_-uk-_2016.svg.png
1692,UK,UK-Comedy Central,UK-Comedy Central,,UK,UK:ComedyCentral.uk,Comedy Central,UK,entertainment.ie;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/4f395-comedy_central_us_hd.png
1682,UK,UK-Discovery Channel,UK-Discovery Channel,,UK,UK:DiscoveryChannel.uk,Discovery Channel,UK,entertainment.ie;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/7b073-discovery_global_us_hd.png
1683,UK,UK-Discovery History,UK-Discovery History,,UK,UK:DiscoveryHistory.uk,Discovery History,UK,entertainment.ie;mytelly.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/59e37-discovery_history.png
1686,UK,UK-Discovery Investigation,UK-Discovery Investigation,,UK,UK:DiscoveryChannel.uk,Discovery Channel,UK,entertainment.ie;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/51d84-investigation_discovery_us-1-.png
1684,UK,UK-Discovery Science,UK-Discovery Science,,UK,UK:DiscoveryChannel.uk,Discovery Channel,UK,entertainment.ie;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/45a1b-discovery_science_global_hd.png
1685,UK,UK-Discovery Turbo,UK-Discovery Turbo,,UK,UK:DiscoveryTurbo.uk,Discovery Turbo,UK,entertainment.ie;mytelly.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/eeb65-discovery_turbo_us.png
1676,UK,UK-Disney Channel,UK-Disney Channel,,UK,UK:DisneyChannelEMEA.uk,Disney Channel EMEA,UK,melita.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/de0f2-disney_channel_global_hd.png
1677,UK,UK-Disney Junior,UK-Disney Junior,,UK,UK:DisneyJuniorScandinavia.uk,Disney Junior Scandinavia,UK,teliatv.ee;tv.nu,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/a27cf-5686b-339_medium.png
1678,UK,UK-Disney XD,UK-Disney XD,,UK,,,,,unmapped,0.700,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/8a2a6-disney_xd_us_hd.png
