uhf_pk,type,category,name,original_name,epg_channel_id,logo_url
1702,0,UK,UK-ITV 1,UK-ITV 1,,https://cms123456.com/assets/uploads/files/0d3f7-itv_uk_hd.png
1700,0,UK,UK-ITV 2,UK-ITV 2,,https://cms123456.com/assets/uploads/files/71230-itv_uk_2_hd.png
1661,0,UK,UK-ITV 3,UK-ITV 3,,https://cms123456.com/assets/uploads/files/4ebc9-sky_de_cinema_hd.png
1706,0,UK,UK-MTV Classic,UK-MTV Classic,,https://cms123456.com/assets/uploads/files/84676-telechargement.png
1693,0,UK,UK-MTV Hits,UK-MTV Hits,,https://cms123456.com/assets/uploads/files/167ae-mtv_hits_us_global.png
1694,0,UK,UK-MTV Music,UK-MTV Music,,https://cms123456.com/assets/uploads/files/dd31a-mtv_music_uk.png
1671,0,UK,UK-MU TV,UK-MU TV,,https://cms123456.com/assets/uploads/files/050f4-mutv.png
1695,0,UK,UK-Motors TV,UK-Motors TV,,
1696,0,UK,UK-Movies 4 Men,UK-Movies 4 Men,,https://cms123456.com/assets/uploads/files/7f238-movies4men.png
1681,0,UK,UK-NICK JUNIOR,UK-NICK JUNIOR,,
1679,0,UK,UK-Nickelodeon,UK-Nickelodeon,,https://cms123456.com/assets/uploads/files/84670-nickelodeon_us.png
1680,0,UK,UK-Nicktoons,UK-Nicktoons,,https://cms123456.com/assets/uploads/files/a1a09-nick_toons_us.png
1697,0,UK,UK-Premier Sport,UK-Premier Sport,,https://cms123456.com/assets/uploads/files/8823b-download.png
1651,0,UK,UK-SKY NEWS,UK-SKY NEWS,,
1709,0,UK,UK-Sky Arts,UK-Sky Arts,,https://cms123456.com/assets/uploads/files/87c1b-sky_arts_2020.png
1653,0,UK,UK-Sky Atlantic,UK-Sky Atlantic,,https://cms123456.com/assets/uploads/files/9c9a5-sky_uk_atlantic_ie.png
1654,0,UK,UK-Sky Cinema Action,UK-Sky Cinema Action,,https://cms123456.com/assets/uploads/files/b87a9-sky_de_cinema_action.png
1655,0,UK,UK-Sky Cinema Comedy,UK-Sky Cinema Comedy,,https://cms123456.com/assets/uploads/files/c68e6-sky_it_cinema_comedy_hd.png
1656,0,UK,UK-Sky Cinema Drama,UK-Sky Cinema Drama,,https://cms123456.com/assets/uploads/files/efc12-sky_uk_cinema_drama_romance.png
1657,0,UK,UK-Sky Cinema Family,UK-Sky Cinema Family,,https://cms123456.com/assets/uploads/files/22690-sky_de_cinema_family_hd.png
1663,0,UK,UK-Sky Cinema Greats,UK-Sky Cinema Greats,,https://cms123456.com/assets/uploads/files/12d5b-sky_uk_cinema_greats.png
1658,0,UK,UK-Sky Cinema Premiere,UK-Sky Cinema Premiere,,https://cms123456.com/assets/uploads/files/4f0f0-sky_uk_cinema_premiere.png
1659,0,UK,UK-Sky Cinema Sci Fi & Horror,UK-Sky Cinema Sci Fi & Horror,,https://cms123456.com/assets/uploads/files/eb08a-sky_uk_cinema_scifi_horror.png
1660,0,UK,UK-Sky Cinema Select,UK-Sky Cinema Select,,https://cms123456.com/assets/uploads/files/be247-sky_uk_cinema_select.png
1662,0,UK,UK-Sky Cinema Thriller,UK-Sky Cinema Thriller,,https://cms123456.com/assets/uploads/files/eb519-sky_uk_cinema_crime_thriller.png
1687,0,UK,UK-Sky Crime,UK-Sky Crime,,https://cms123456.com/assets/uploads/files/26b78-crime_investigation_us-1-.png
1652,0,UK,UK-Sky One,UK-Sky One,,https://cms123456.com/assets/uploads/files/0b3be-skychb1402-e1510583202908.png
1664,0,UK,UK-Sky Sports F1,UK-Sky Sports F1,,https://cms123456.com/assets/uploads/files/88cf6-sky_it_sport_f1_hd.png
1665,0,UK,UK-Sky Sports News,UK-Sky Sports News,,https://cms123456.com/assets/uploads/files/aeb09-sky_uk_sports_news_hq.png
1698,0,UK,UK-premier sport 2,UK-premier sport 2,,https://cms123456.com/assets/uploads/files/0cb7a-640px-setanta-logo.jpg
1708,0,UK,Uk- Sky Sports Premier League,Uk- Sky Sports Premier League,,
1787,0,USA,Bravo,Bravo,,
1791,0,USA,CARTOON NETWORK,CARTOON NETWORK,,
1790,0,USA,Disney JNR,Disney JNR,,
1789,0,USA,Disney XD,Disney XD,,
1788,0,USA,E!,E!,,
1750,0,USA,Tennis Plus 1,Tennis Plus 1,,https://cms123456.com/assets/uploads/files/31f63-26be7340-5cc9-4323-bbbd-35f4cb09b275-medium16x9_channellogos_white1251x125101.png
1759,0,USA,Tennis Plus 10,Tennis Plus 10,,https://cms123456.com/assets/uploads/files/6f1ad-0b1e369c-0cc9-4a74-b26a-5b2a84fdf01d-medium16x9_channellogos_white1251x125112.png
1751,0,USA,Tennis Plus 2,Tennis Plus 2,,https://cms123456.com/assets/uploads/files/396ef-6112a742-2737-4ae0-9612-24062491f2dc-medium16x9_channellogos_white1251x125102.png
1752,0,USA,Tennis Plus 3,Tennis Plus 3,,https://cms123456.com/assets/uploads/files/c4e6f-f6772994-3ec6-4823-9892-b2ba03c25733-medium16x9_channellogos_white1251x125103.png
1753,0,USA,Tennis Plus 4,Tennis Plus 4,,https://cms123456.com/assets/uploads/files/10473-b514b66c-221e-441f-93c5-9d007effd154-medium16x9_channellogos_white1251x125104.png
1754,0,USA,Tennis Plus 5,Tennis Plus 5,,https://cms123456.com/assets/uploads/files/6982e-c6dda2dd-7923-4e3c-ae22-02c3c420d16d-medium16x9_channellogos_white1251x125105.png
1755,0,USA,Tennis Plus 6,Tennis Plus 6,,https://cms123456.com/assets/uploads/files/52422-b2ff8064-7899-44e2-8293-7cd97fcbef7d-medium16x9_channellogos_white1251x125106.png
1756,0,USA,Tennis Plus 7,Tennis Plus 7,,https://cms123456.com/assets/uploads/files/2b5c9-00661484-99e5-493c-a4a6-5064529bae6a-medium16x9_channellogos_white1251x125107.png
1757,0,USA,Tennis Plus 8,Tennis Plus 8,,https://cms123456.com/assets/uploads/files/18239-d3927fad-9c55-426e-bd75-c2de7dd890eb-medium16x9_channellogos_white1251x125108.png
1758,0,USA,Tennis Plus 9,Tennis Plus 9,,https://cms123456.com/assets/uploads/files/4a21f-93670407-2724-4367-b43e-2cdb3ed8af22-medium16x9_channellogos_white1251x125111.png
1749,0,USA,The T Channel,The T Channel,,https://cms123456.com/assets/uploads/files/68ab3-dee6b67f-3ee6-45ad-b6ce-85310e8ed4d0-medium16x9_thetchannelv4.png
1778,0,USA,The Tennis Channel,The Tennis Channel,,https://cms123456.com/assets/uploads/files/10d17-5e99f6de-b8e7-41f9-bdc9-a207404bab19-medium16x9_tennischannellogo_white1251x1251081.png
1786,0,USA,US-Russia Today USA,US-Russia Today USA,,https://cms123456.com/assets/uploads/files/35c1f-russia-today-logo.svg.png
1772,0,USA,USA- Action max,USA- Action max,,
1770,0,USA,USA- American Heroes Channel,USA- American Heroes Channel,,
1775,0,USA,USA- Animal Planet,USA- Animal Planet,,
1784,0,USA,USA- CINEMAX ACTION MAX EAST,USA- CINEMAX ACTION MAX EAST,,
1783,0,USA,USA- CINEMAX EAST,USA- CINEMAX EAST,,
1782,0,USA,USA- CINEMAX MOVIEMAX,USA- CINEMAX MOVIEMAX,,
1781,0,USA,USA- CINEMAX OUTER MAX,USA- CINEMAX OUTER MAX,,
1780,0,USA,USA- CINEMAX THRILLERMAX HD,USA- CINEMAX THRILLERMAX HD,,
1779,0,USA,USA- CINEMAXX MORE MAXX,USA- CINEMAXX MORE MAXX,,
1761,0,USA,USA- EPIX,USA- EPIX,,
1762,0,USA,USA- EPIX 2,USA- EPIX 2,,
1763,0,USA,USA- EPIX Hits,USA- EPIX Hits,,
1766,0,USA,USA- FXM,USA- FXM,,
1764,0,USA,USA- FXX,USA- FXX,,
1765,0,USA,USA- Fox Fusiness,USA- Fox Fusiness,,
1767,0,USA,USA- IFC,USA- IFC,,
1776,0,USA,USA- MAV TV,USA- MAV TV,,
1777,0,USA,USA- MLB Network,USA- MLB Network,,
1785,0,USA,USA- MSNBC,USA- MSNBC,,
1774,0,USA,USA- Me TV,USA- Me TV,,
1768,0,USA,USA- Nickelodeon,USA- Nickelodeon,,
1769,0,USA,USA- QVC,USA- QVC,,
1771,0,USA,USA- Red Bull tv,USA- Red Bull tv,,
1773,0,USA,USA- Starz Kids & Family,USA- Starz Kids & Family,,
1760,0,USA,USA- UFC Fight Pass,USA- UFC Fight Pass,,
1730,0,USA,USA-A&E,USA-A&E,,
1716,0,USA,USA-ABC,USA-ABC,,https://cms123456.com/assets/uploads/files/4221d-abc-logo.jpg
1715,0,USA,USA-ABC-NEWS,USA-ABC-NEWS,,https://cms123456.com/assets/uploads/files/60b8a-abcn.png
1748,0,USA,USA-ABN,USA-ABN,,https://cms123456.com/assets/uploads/files/0a00c-2def0-fr-recupere.png
1727,0,USA,USA-AMC,USA-AMC,,https://cms123456.com/assets/uploads/files/92aa8-amc.png
1740,0,USA,USA-Bloomberg,USA-Bloomberg,,https://cms123456.com/assets/uploads/files/326ff-2def0-fr-recupere.png
1714,0,USA,USA-CBSN,USA-CBSN,,https://cms123456.com/assets/uploads/files/046c7-450.png
1713,0,USA,USA-CNBC,USA-CNBC,,https://cms123456.com/assets/uploads/files/4885c-thumb-cnbc-2013-01-29.jpg
1710,0,USA,USA-CNN,USA-CNN,,https://cms123456.com/assets/uploads/files/4e8ae-cnn-logo.png
1728,0,USA,USA-CW,USA-CW,,https://cms123456.com/assets/uploads/files/5243f-cw.png
1735,0,USA,USA-CineMax,USA-CineMax,,https://cms123456.com/assets/uploads/files/b5313-2def0-fr-recupere.png
1741,0,USA,USA-ESPN,USA-ESPN,,https://cms123456.com/assets/uploads/files/11108-2def0-fr-recupere.png
1742,0,USA,USA-ESPN-2,USA-ESPN-2,,https://cms123456.com/assets/uploads/files/40b69-2def0-fr-recupere.png
1717,0,USA,USA-FOX,USA-FOX,,https://cms123456.com/assets/uploads/files/dad5d-fox.png
1737,0,USA,USA-FX_US,USA-FX_US,,https://cms123456.com/assets/uploads/files/f04b2-2def0-fr-recupere.png
1718,0,USA,USA-Fox-News,USA-Fox-News,,https://cms123456.com/assets/uploads/files/ec305-acevvvedo-foxnews.jpg
1719,0,USA,USA-Fox-Sports-1,USA-Fox-Sports-1,,https://cms123456.com/assets/uploads/files/ccc10-fox-sports-1-logo__onecolumn.gif
1720,0,USA,USA-Fox-Sports-2,USA-Fox-Sports-2,,https://cms123456.com/assets/uploads/files/703db-acevvvedo-foxnews.jpg
1792,0,USA,USA-GOLF CHANNEL ,USA-GOLF CHANNEL ,,
1723,0,USA,USA-HBO-1,USA-HBO-1,,https://cms123456.com/assets/uploads/files/2e983-hbo-150x150.jpg
1724,0,USA,USA-HBO-2,USA-HBO-2,,https://cms123456.com/assets/uploads/files/3500e-brand.gif
1725,0,USA,USA-HBO_FAMILY,USA-HBO_FAMILY,,https://cms123456.com/assets/uploads/files/936ee-hbo_family.png
1726,0,USA,USA-HBO_ZONE,USA-HBO_ZONE,,https://cms123456.com/assets/uploads/files/4fa98-hboz.png
1747,0,USA,USA-HISTORY,USA-HISTORY,,https://cms123456.com/assets/uploads/files/9a9ae-2def0-fr-recupere.png
1736,0,USA,USA-Hallmark,USA-Hallmark,,https://cms123456.com/assets/uploads/files/7e893-2def0-fr-recupere.png
1738,0,USA,USA-Lifetime,USA-Lifetime,,
1746,0,USA,USA-MTV-Live,USA-MTV-Live,,https://cms123456.com/assets/uploads/files/78755-mtv_live_logo.png
1743,0,USA,USA-NBA-TV,USA-NBA-TV,,https://cms123456.com/assets/uploads/files/623af-2def0-fr-recupere.png
1711,0,USA,USA-NBC,USA-NBC,,https://cms123456.com/assets/uploads/files/357b9-nbc-logo.jpg
1712,0,USA,USA-NBCSN,USA-NBCSN,,https://cms123456.com/assets/uploads/files/2bb42-28sdmrtr.jpg
1744,0,USA,USA-NFL-NETWORK,USA-NFL-NETWORK,,https://cms123456.com/assets/uploads/files/23482-nflnetwork_logo__120921162856.jpg
1745,0,USA,USA-NHL-NETWORK,USA-NHL-NETWORK,,https://cms123456.com/assets/uploads/files/8430e-2def0-fr-recupere.png
1721,0,USA,USA-SHOWTIME-1,USA-SHOWTIME-1,,https://cms123456.com/assets/uploads/files/e55dd-photo-1-.jpg
1722,0,USA,USA-SHOWTIME-2,USA-SHOWTIME-2,,https://cms123456.com/assets/uploads/files/af8b9-photo-2-.jpg
1731,0,USA,USA-STARZ_CINEMA,USA-STARZ_CINEMA,,https://cms123456.com/assets/uploads/files/1319c-sans-titre-1.png
1732,0,USA,USA-STARZ_COMEDY,USA-STARZ_COMEDY,,https://cms123456.com/assets/uploads/files/b55a1-sans-titre-1.png
1733,0,USA,USA-STARZ_EDGE,USA-STARZ_EDGE,,https://cms123456.com/assets/uploads/files/bd6c9-sans-titre-1.png
1734,0,USA,USA-SYFY,USA-SYFY,,https://cms123456.com/assets/uploads/files/e0165-syfy_logo_small.jpg
1729,0,USA,USA-USA-NETWORK,USA-USA-NETWORK,,https://cms123456.com/assets/uploads/files/38460-usan.png
1739,0,USA,USA-WWEHD,USA-WWEHD,,https://cms123456.com/assets/uploads/files/ce217-2def0-fr-recupere.png
650,0,beIN FHD,beIN 1 FHD,beIN 1 FHD,beINSports1.qa,https://cms123456.com/assets/uploads/files/9af83-0d084-bein.jpg
651,0,beIN FHD,beIN 2 FHD,beIN 2 FHD,beINSports2.qa,https://cms123456.com/assets/uploads/files/2f6c3-0d084-bein.jpg
652,0,beIN FHD,beIN 3 FHD,beIN 3 FHD,beINSports3.qa,https://cms123456.com/assets/uploads/files/430bd-0d084-bein.jpg
653,0,beIN FHD,beIN 4 FHD,beIN 4 FHD,beINSports4.qa,https://cms123456.com/assets/uploads/files/65a11-bein.jpg
654,0,beIN FHD,beIN 5 FHD,beIN 5 FHD,beINSports5.qa,https://cms123456.com/assets/uploads/files/bf005-bein.jpg
655,0,beIN FHD,beIN 6 FHD,beIN 6 FHD,beINSports6.qa,https://cms123456.com/assets/uploads/files/39375-bein.jpg
656,0,beIN FHD,beIN 7 FHD,beIN 7 FHD,beINSports7.qa,https://cms123456.com/assets/uploads/files/232c7-bein.jpg
657,0,beIN FHD,beIN 8 FHD,beIN 8 FHD,beINSports8.qa,https://cms123456.com/assets/uploads/files/9a624-bein.jpg
658,0,beIN FHD,beIN 9 FHD,beIN 9 FHD,beINSports9.qa,https://cms123456.com/assets/uploads/files/e2ed2-bein.jpg
649,0,beIN FHD,beIN FHD,beIN FHD,,
648,0,beIN FHD,beIN News FHD,beIN News FHD,,
660,0,beIN FHD,beIN xtra 2 FHD,beIN xtra 2 FHD,,
661,0,beIN FHD,beIN xtra 3 FHD,beIN xtra 3 FHD,,
662,0,beIN FHD,beIN xtra 4 FHD,beIN xtra 4 FHD,,
663,0,beIN FHD,beIN xtra 5 FHD,beIN xtra 5 FHD,,
664,0,beIN FHD,beIN xtra 6 FHD,beIN xtra 6 FHD,,
665,0,beIN FHD,beIN xtra 7 FHD,beIN xtra 7 FHD,,
666,0,beIN FHD,beIN xtra 8 FHD,beIN xtra 8 FHD,,
667,0,beIN FHD,beIN xtra 9 FHD,beIN xtra 9 FHD,,
659,0,beIN FHD,beIN xtra 1 FHD,beIN xtra 1 FHD,beINSportsXtra3.qa,
595,0,beIN HD,beIN 1 HD,beIN 1 HD,,https://cms123456.com/assets/uploads/files/5d6b6-bein_sport_logo.svg.png
597,0,beIN HD,beIN 2 HD,beIN 2 HD,beINSports2.qa,https://cms123456.com/assets/uploads/files/69be9-bein_sport_logo.svg.png
598,0,beIN HD,beIN 3 HD,beIN 3 HD,beINSports3.qa,https://cms123456.com/assets/uploads/files/26393-bein_sport_logo.svg.png
599,0,beIN HD,beIN 4 HD,beIN 4 HD,beINSports4.qa,https://cms123456.com/assets/uploads/files/26201-bein.png
600,0,beIN HD,beIN 5 HD,beIN 5 HD,beINSports5.qa,https://cms123456.com/assets/uploads/files/26201-bein.png
601,0,beIN HD,beIN 6 HD,beIN 6 HD,beINSports6.qa,https://cms123456.com/assets/uploads/files/26201-bein.png
602,0,beIN HD,beIN 7 HD,beIN 7 HD,beINSports7.qa,https://cms123456.com/assets/uploads/files/26201-bein.png
603,0,beIN HD,beIN 8 HD,beIN 8 HD,beINSports8.qa,https://cms123456.com/assets/uploads/files/26201-bein.png
604,0,beIN HD,beIN 9 HD,beIN 9 HD,beINSports9.qa,https://cms123456.com/assets/uploads/files/26201-bein.png
619,0,beIN HD,beIN AFC,beIN AFC,BeinSportsAFC.qa,https://cms123456.com/assets/uploads/files/26201-bein.png
620,0,beIN HD,beIN AFC 1,beIN AFC 1,BeinSportsAFC.qa,https://cms123456.com/assets/uploads/files/57607-81e6c-icon-esiptv-bein-hd.png
614,0,beIN HD,beIN English 1 HD,beIN English 1 HD,,https://cms123456.com/assets/uploads/files/9500b-bein_sport_logo.svg.png
615,0,beIN HD,beIN English 2 HD,beIN English 2 HD,,https://cms123456.com/assets/uploads/files/81777-bein_sport_logo.svg.png
616,0,beIN HD,beIN English 3 HD,beIN English 3 HD,,https://cms123456.com/assets/uploads/files/3ae7f-bein_sport_logo.svg.png
617,0,beIN HD,beIN French 1 HD,beIN French 1 HD,beINSport1.fr,https://cms123456.com/assets/uploads/files/26201-bein.png
618,0,beIN HD,beIN French 2 HD,beIN French 2 HD,beINSport2.fr,https://cms123456.com/assets/uploads/files/26201-bein.png
594,0,beIN HD,beIN HD,beIN HD,,https://cms123456.com/assets/uploads/files/2a0b9-telechargement-14-.png
593,0,beIN HD,beIN News HD,beIN News HD,,https://cms123456.com/assets/uploads/files/85850-telechargement-7-.jpg
596,0,beIN HD,beIN Sport 1 HD V2,beIN Sport 1 HD V2,,
605,0,beIN HD,beIN Xtra 1 HD,beIN Xtra 1 HD,,https://cms123456.com/assets/uploads/files/26201-bein.png
606,0,beIN HD,beIN Xtra 2 HD,beIN Xtra 2 HD,beINSportsXtra2.qa,
607,0,beIN HD,beIN Xtra 3 HD,beIN Xtra 3 HD,beINSportsXtra3.qa,https://cms123456.com/assets/uploads/files/26201-bein.png
608,0,beIN HD,beIN Xtra 4 HD,beIN Xtra 4 HD,,
609,0,beIN HD,beIN Xtra 5 HD,beIN Xtra 5 HD,,
610,0,beIN HD,beIN Xtra 6 HD,beIN Xtra 6 HD,,
611,0,beIN HD,beIN Xtra 7 HD,beIN Xtra 7 HD,,
612,0,beIN HD,beIN Xtra 8 HD,beIN Xtra 8 HD,,
613,0,beIN HD,beIN Xtra 9 HD,beIN Xtra 9 HD,,
625,0,beIN SD,beIN  3 SD,beIN  3 SD,beINSports3.qa,https://cms123456.com/assets/uploads/files/995c5-bein_sport_logo.svg.png
635,0,beIN SD,beIN  Xtra 4 SD,beIN  Xtra 4 SD,,
623,0,beIN SD,beIN 1 SD,beIN 1 SD,beINSports1.qa,https://cms123456.com/assets/uploads/files/afe4d-bein_sport_logo.svg.png
624,0,beIN SD,beIN 2 SD,beIN 2 SD,beINSports2.qa,https://cms123456.com/assets/uploads/files/7e3d9-bein_sport_logo.svg.png
626,0,beIN SD,beIN 4 SD,beIN 4 SD,beINSports4.qa,https://cms123456.com/assets/uploads/files/26201-bein.png
627,0,beIN SD,beIN 5 SD,beIN 5 SD,beINSports5.qa,https://cms123456.com/assets/uploads/files/26201-bein.png
628,0,beIN SD,beIN 6 SD,beIN 6 SD,beINSports6.qa,https://cms123456.com/assets/uploads/files/26201-bein.png
629,0,beIN SD,beIN 7 SD,beIN 7 SD,beINSports7.qa,https://cms123456.com/assets/uploads/files/26201-bein.png
630,0,beIN SD,beIN 8 SD,beIN 8 SD,beINSports8.qa,https://cms123456.com/assets/uploads/files/26201-bein.png
631,0,beIN SD,beIN 9 SD,beIN 9 SD,beINSports9.qa,https://cms123456.com/assets/uploads/files/26201-bein.png
642,0,beIN SD,beIN AFC 1 SD,beIN AFC 1 SD,BeinSportsAFC.qa,https://cms123456.com/assets/uploads/files/26201-bein.png
641,0,beIN SD,beIN AFC SD,beIN AFC SD,,https://cms123456.com/assets/uploads/files/57607-81e6c-icon-esiptv-bein-hd.png
643,0,beIN SD,beIN English 1 SD,beIN English 1 SD,beINSports1En.qa,https://cms123456.com/assets/uploads/files/28667-bein.jpg
647,0,beIN SD,beIN English 2 SD,beIN English 2 SD,beINSports2En.qa,https://cms123456.com/assets/uploads/files/4b695-bein.jpg
645,0,beIN SD,beIN English 3 SD,beIN English 3 SD,,https://cms123456.com/assets/uploads/files/e4580-bein.jpg
646,0,beIN SD,beIN French 1 SD,beIN French 1 SD,beINSports1Fr.qa,https://cms123456.com/assets/uploads/files/311c0-bein.jpg
644,0,beIN SD,beIN French 2 SD,beIN French 2 SD,beINSports2Fr.qa,https://cms123456.com/assets/uploads/files/012ad-bein.jpg
621,0,beIN SD,beIN News SD,beIN News SD,beINSportsNews.qa,https://cms123456.com/assets/uploads/files/0b393-telechargement-7-.jpg
622,0,beIN SD,beIN SD,beIN SD,,https://cms123456.com/assets/uploads/files/35945-telechargement-14-.png
632,0,beIN SD,beIN Xtra 1 SD,beIN Xtra 1 SD,beINSportsXtra1.qa,https://cms123456.com/assets/uploads/files/deff4-bein.jpg
633,0,beIN SD,beIN Xtra 2 SD,beIN Xtra 2 SD,beINSportsXtra2.qa,https://cms123456.com/assets/uploads/files/97ca8-deff4-bein.jpg
634,0,beIN SD,beIN Xtra 3 SD,beIN Xtra 3 SD,beINSportsXtra3.qa,https://cms123456.com/assets/uploads/files/26201-bein.png
636,0,beIN SD,beIN Xtra 5 SD,beIN Xtra 5 SD,,
637,0,beIN SD,beIN Xtra 6 SD,beIN Xtra 6 SD,,
638,0,beIN SD,beIN Xtra 7 SD,beIN Xtra 7 SD,,
639,0,beIN SD,beIN Xtra 8 SD,beIN Xtra 8 SD,,
640,0,beIN SD,beIN Xtra 9 SD,beIN Xtra 9 SD,,
